File,Transitivity,Lemma,Count,Ratio
Dk7-B_mptf.conllu,transitive,ēraxtan1,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,andarzēnīdan,3,0.006521739130434782
Dk7-B_mptf.conllu,transitive,dēsīdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,āyōxtan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,āwurdan,5,0.010869565217391304
Dk7-B_mptf.conllu,transitive,niwistan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,widārdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,brēhēnīdan,3,0.006521739130434782
Dk7-B_mptf.conllu,transitive,zādan,9,0.01956521739130435
Dk7-B_mptf.conllu,transitive,paydāgēnīdan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,abgandan|pad menišn abgandan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,pahikārīdan,4,0.008695652173913044
Dk7-B_mptf.conllu,transitive,wihānagēnīdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,nigerīdan,3,0.006521739130434782
Dk7-B_mptf.conllu,transitive,raftēnīdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,šustan,5,0.010869565217391304
Dk7-B_mptf.conllu,transitive,dīdan,30,0.06521739130434782
Dk7-B_mptf.conllu,transitive,guftan|passox guftan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,burdan|paydāg burdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,ǰūdan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,hampursīdan,3,0.006521739130434782
Dk7-B_mptf.conllu,transitive,xwāstan,10,0.021739130434782608
Dk7-B_mptf.conllu,transitive,kaftan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,menīdan,3,0.006521739130434782
Dk7-B_mptf.conllu,transitive,drūdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,burdan|frōd burdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,rawēnīdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,dōsīdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,ǰōyīdan,8,0.017391304347826087
Dk7-B_mptf.conllu,transitive,kandan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,waštan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,gumēxtan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,xrōstan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,xrōsīdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,kōxšīdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,pursīdan,14,0.030434782608695653
Dk7-B_mptf.conllu,transitive,āšnūdan,12,0.02608695652173913
Dk7-B_mptf.conllu,transitive,nimūd,4,0.008695652173913044
Dk7-B_mptf.conllu,transitive,ēraxtan2,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,burdan|gōwišn burdan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,dāštan,13,0.02826086956521739
Dk7-B_mptf.conllu,transitive,ōzadan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,ayāftan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,pēšdād,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,tarsīdan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,āgāhēnīdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,drāyistan,9,0.01956521739130435
Dk7-B_mptf.conllu,transitive,sārēnīdan,3,0.006521739130434782
Dk7-B_mptf.conllu,transitive,wināhīdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,āmurzīdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,ānīdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,nigerīd,7,0.015217391304347827
Dk7-B_mptf.conllu,transitive,abddīd,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,wāzīdan,5,0.010869565217391304
Dk7-B_mptf.conllu,transitive,aš burdan|burdan,4,0.008695652173913044
Dk7-B_mptf.conllu,transitive,āšixtan,3,0.006521739130434782
Dk7-B_mptf.conllu,transitive,wēxtan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,xwandan,6,0.013043478260869565
Dk7-B_mptf.conllu,transitive,dānistan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,xwardan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,nīdan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,kešīdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,garzīdan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,abespurdan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,nibištan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,frēstīdan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,xwārēnīdan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,bōxt,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,ēraxt,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,čāštan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,hištan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,azabarnibišt,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,abar burdan|burdan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,wišuftan,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,dēwāndād,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,wizārdan1,1,0.002173913043478261
Dk7-B_mptf.conllu,transitive,hištan|šusr frāz hištan,2,0.004347826086956522
Dk7-B_mptf.conllu,transitive,hambāstan,1,0.002173913043478261
Dk9-B_mptf.conllu,transitive,dādan,158,0.24648985959438377
Dk9-B_mptf.conllu,transitive,wānīdan,2,0.0031201248049922
Dk9-B_mptf.conllu,transitive,ōgārdan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,xwardan,3,0.0046801872074883
Dk9-B_mptf.conllu,transitive,nimūdan,12,0.0187207488299532
Dk9-B_mptf.conllu,transitive,padīriftan,4,0.0062402496099844
Dk9-B_mptf.conllu,transitive,zādan,2,0.0031201248049922
Dk9-B_mptf.conllu,transitive,anaybyāstdād,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,āwurdan,2,0.0031201248049922
Dk9-B_mptf.conllu,transitive,nibištan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,framūdan,2,0.0031201248049922
Dk9-B_mptf.conllu,transitive,bōxtan,11,0.0171606864274571
Dk9-B_mptf.conllu,transitive,ēraxt,11,0.0171606864274571
Dk9-B_mptf.conllu,transitive,griftan,7,0.0109204368174727
Dk9-B_mptf.conllu,transitive,guftan,69,0.10764430577223089
Dk9-B_mptf.conllu,transitive,baγdād,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,nigerīdan,2,0.0031201248049922
Dk9-B_mptf.conllu,transitive,burdan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,abgandan,3,0.0046801872074883
Dk9-B_mptf.conllu,transitive,dēwāndād,2,0.0031201248049922
Dk9-B_mptf.conllu,transitive,xwāstan,24,0.0374414976599064
Dk9-B_mptf.conllu,transitive,kuštan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,zadan,14,0.0218408736349454
Dk9-B_mptf.conllu,transitive,rāmēnīdan,3,0.0046801872074883
Dk9-B_mptf.conllu,transitive,dāštan,23,0.0358814352574103
Dk9-B_mptf.conllu,transitive,dīdan,7,0.0109204368174727
Dk9-B_mptf.conllu,transitive,widāxtan,4,0.0062402496099844
Dk9-B_mptf.conllu,transitive,rasēnīdan,6,0.0093603744149766
Dk9-B_mptf.conllu,transitive,appurdan,2,0.0031201248049922
Dk9-B_mptf.conllu,transitive,tāftan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,hāxtan,5,0.0078003120124804995
Dk9-B_mptf.conllu,transitive,menīdan,7,0.0109204368174727
Dk9-B_mptf.conllu,transitive,warzīdan,10,0.015600624024960999
Dk9-B_mptf.conllu,transitive,hampursīdan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,zarrēnpēsīd,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,ayāftan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,xwandan,8,0.0124804992199688
Dk9-B_mptf.conllu,transitive,wāzīdan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,hištan,2,0.0031201248049922
Dk9-B_mptf.conllu,transitive,pursīdan,12,0.0187207488299532
Dk9-B_mptf.conllu,transitive,kandan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,muštan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,wistan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,brēhēnīdan,5,0.0078003120124804995
Dk9-B_mptf.conllu,transitive,nihādan,4,0.0062402496099844
Dk9-B_mptf.conllu,transitive,niwistan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,dānistan,3,0.0046801872074883
Dk9-B_mptf.conllu,transitive,paydāgēnīdan,4,0.0062402496099844
Dk9-B_mptf.conllu,transitive,āfurrīdan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,kāmagēnīdan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,šnāyēnīdan,6,0.0093603744149766
Dk9-B_mptf.conllu,transitive,wiyābānēnīdan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,parwardan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,waxšēnīdan,12,0.0187207488299532
Dk9-B_mptf.conllu,transitive,hangirdēnīdan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,xwēšēnīdan,15,0.0234009360374415
Dk9-B_mptf.conllu,transitive,zastan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,wināhīdan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,kāhēnīdan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,wišādan,5,0.0078003120124804995
Dk9-B_mptf.conllu,transitive,wišuftan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,hammōxtan1,87,0.1357254290171607
Dk9-B_mptf.conllu,transitive,čāštan,42,0.0655226209048362
Dk9-B_mptf.conllu,transitive,nīdan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,āyōxtan,3,0.0046801872074883
Dk9-B_mptf.conllu,transitive,xwastan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,xradhammōxt,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,dastwarēnīdan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,wizārdan1,2,0.0031201248049922
Dk9-B_mptf.conllu,transitive,dēnrawāgēnīd,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,rawāgēnīdan,2,0.0031201248049922
Dk9-B_mptf.conllu,transitive,wirāstan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,āgāhēnīdan,2,0.0031201248049922
Dk9-B_mptf.conllu,transitive,tarmenīdan,1,0.0015600624024961
Dk9-B_mptf.conllu,transitive,garzīdan,1,0.0015600624024961
Dk9-B_mptf.conllu,intransitive,nišastan,2,0.023255813953488372
Dk9-B_mptf.conllu,intransitive,nibastan,1,0.011627906976744186
Dk9-B_mptf.conllu,intransitive,abāyistan,12,0.13953488372093023
Dk9-B_mptf.conllu,intransitive,az dēn waštan|waštan,1,0.011627906976744186
Dk9-B_mptf.conllu,intransitive,pādan2,7,0.08139534883720931
Dk9-B_mptf.conllu,intransitive,xuftan,1,0.011627906976744186
Dk9-B_mptf.conllu,intransitive,madan1,23,0.26744186046511625
Dk9-B_mptf.conllu,intransitive,murdan,3,0.03488372093023256
Dk9-B_mptf.conllu,intransitive,sahistan,4,0.046511627906976744
Dk9-B_mptf.conllu,intransitive,taxtan,3,0.03488372093023256
Dk9-B_mptf.conllu,intransitive,daftan,1,0.011627906976744186
Dk9-B_mptf.conllu,intransitive,raftan1,8,0.09302325581395349
Dk9-B_mptf.conllu,intransitive,waštan,1,0.011627906976744186
Dk9-B_mptf.conllu,intransitive,šudan,3,0.03488372093023256
Dk9-B_mptf.conllu,intransitive,rasīdan,10,0.11627906976744186
Dk9-B_mptf.conllu,intransitive,dawīdan1,1,0.011627906976744186
Dk9-B_mptf.conllu,intransitive,dwāristan,1,0.011627906976744186
Dk9-B_mptf.conllu,intransitive,āmadan,1,0.011627906976744186
Dk9-B_mptf.conllu,intransitive,šāyistan,1,0.011627906976744186
Dk9-B_mptf.conllu,intransitive,waxšīdan,1,0.011627906976744186
Dk9-B_mptf.conllu,intransitive,uzīdan,1,0.011627906976744186
GA-K20_mptf.conllu,intransitive,madan1,4,0.4
GA-K20_mptf.conllu,intransitive,būdan,3,0.3
GA-K20_mptf.conllu,intransitive,sahistan,1,0.1
GA-K20_mptf.conllu,intransitive,nišastan,1,0.1
GA-K20_mptf.conllu,intransitive,frazaftan,1,0.1
GA-K20_mptf.conllu,transitive,guftan,14,0.2978723404255319
GA-K20_mptf.conllu,transitive,dāštan,5,0.10638297872340426
GA-K20_mptf.conllu,transitive,griftan,1,0.02127659574468085
GA-K20_mptf.conllu,transitive,framūdan,2,0.0425531914893617
GA-K20_mptf.conllu,transitive,pursīdan,7,0.14893617021276595
GA-K20_mptf.conllu,transitive,dādan,1,0.02127659574468085
GA-K20_mptf.conllu,transitive,dādan|frāz dādan,1,0.02127659574468085
GA-K20_mptf.conllu,transitive,burdan,1,0.02127659574468085
GA-K20_mptf.conllu,transitive,kirdan,1,0.02127659574468085
GA-K20_mptf.conllu,transitive,passandīdan,7,0.14893617021276595
GA-K20_mptf.conllu,transitive,padīriftan,4,0.0851063829787234
GA-K20_mptf.conllu,transitive,āšnūdan,1,0.02127659574468085
GA-K20_mptf.conllu,transitive,paydāgēnīdan,1,0.02127659574468085
GA-K20_mptf.conllu,transitive,škastan,1,0.02127659574468085
GBd-DH_mptf.conllu,transitive,rawāgēnīdan,3,0.004431314623338257
GBd-DH_mptf.conllu,transitive,ānāftan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,ānīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,dānistan,7,0.0103397341211226
GBd-DH_mptf.conllu,transitive,brēhēnīdan,50,0.07385524372230429
GBd-DH_mptf.conllu,transitive,dīdan,18,0.026587887740029542
GBd-DH_mptf.conllu,transitive,kirdan,66,0.09748892171344166
GBd-DH_mptf.conllu,transitive,kirrēnīdan,10,0.014771048744460856
GBd-DH_mptf.conllu,transitive,burzīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,dāštan,14,0.0206794682422452
GBd-DH_mptf.conllu,transitive,guftan,17,0.025110782865583457
GBd-DH_mptf.conllu,transitive,drāyistan,4,0.005908419497784343
GBd-DH_mptf.conllu,transitive,padīriftan,16,0.023633677991137372
GBd-DH_mptf.conllu,transitive,burdan|padist abar burdan|padist burdan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,warzīdan,4,0.005908419497784343
GBd-DH_mptf.conllu,transitive,srūdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,nimūdan,5,0.007385524372230428
GBd-DH_mptf.conllu,transitive,dādan,119,0.1757754800590842
GBd-DH_mptf.conllu,transitive,menīdan,8,0.011816838995568686
GBd-DH_mptf.conllu,transitive,dādan|frāz dādan,4,0.005908419497784343
GBd-DH_mptf.conllu,transitive,parwardan,3,0.004431314623338257
GBd-DH_mptf.conllu,transitive,nibištan,8,0.011816838995568686
GBd-DH_mptf.conllu,transitive,paywastan,3,0.004431314623338257
GBd-DH_mptf.conllu,transitive,hištan,12,0.01772525849335303
GBd-DH_mptf.conllu,transitive,paymōxtan,4,0.005908419497784343
GBd-DH_mptf.conllu,transitive,winnārdan,5,0.007385524372230428
GBd-DH_mptf.conllu,transitive,zādan,30,0.04431314623338257
GBd-DH_mptf.conllu,transitive,hangārdan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,gumārdan,11,0.01624815361890694
GBd-DH_mptf.conllu,transitive,nihādan,7,0.0103397341211226
GBd-DH_mptf.conllu,transitive,widārdan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,passāxtan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,framūdan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,ēstēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,griftan|pad kōxšišn frāz griftan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,baxtan,3,0.004431314623338257
GBd-DH_mptf.conllu,transitive,dawīdan1,5,0.007385524372230428
GBd-DH_mptf.conllu,transitive,ōšmurdan,3,0.004431314623338257
GBd-DH_mptf.conllu,transitive,bōsīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,bastan,5,0.007385524372230428
GBd-DH_mptf.conllu,transitive,xwāstan,13,0.019202363367799114
GBd-DH_mptf.conllu,transitive,āhixtan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,tarsīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,suftan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,griftan,6,0.008862629246676515
GBd-DH_mptf.conllu,transitive,abar burdan|burdan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,rasēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,waxšēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,muštan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,burdan,8,0.011816838995568686
GBd-DH_mptf.conllu,transitive,agārēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,ayāftan,3,0.004431314623338257
GBd-DH_mptf.conllu,transitive,gumēxtan,5,0.007385524372230428
GBd-DH_mptf.conllu,transitive,āhōgēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,kōxšīdan,3,0.004431314623338257
GBd-DH_mptf.conllu,transitive,garzīdan,4,0.005908419497784343
GBd-DH_mptf.conllu,transitive,hištan|sālārīh bē hištan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,bištan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,pādīrānīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,rawēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,ōzadan,16,0.023633677991137372
GBd-DH_mptf.conllu,transitive,āwurdan,7,0.0103397341211226
GBd-DH_mptf.conllu,transitive,rāyēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,tazēnīdan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,tābēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,karrēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,nišāstan,3,0.004431314623338257
GBd-DH_mptf.conllu,transitive,kištan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,zandīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,tāzēnīdan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,kōstan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,wārēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,abespurdan,5,0.007385524372230428
GBd-DH_mptf.conllu,transitive,pālūdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,wirāstan,3,0.004431314623338257
GBd-DH_mptf.conllu,transitive,andar kirdan|kirdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,spōxtan,5,0.007385524372230428
GBd-DH_mptf.conllu,transitive,abgandan,4,0.005908419497784343
GBd-DH_mptf.conllu,transitive,burdan|ō ham burdan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,xwārēnīdan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,nihādan|nām nihādan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,stōwēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,xwandan,4,0.005908419497784343
GBd-DH_mptf.conllu,transitive,kandan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,abgandan|ō ēk abgandan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,spurdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,wispurdan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,taftan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,xwardan,5,0.007385524372230428
GBd-DH_mptf.conllu,transitive,pargandan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,mistan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,xwēšēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,nihuftan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,mēzīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,appurdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,kuštan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,abrōxtan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,sōzēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,wistan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,tadan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,kāstan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,zadan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,brīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,ārāstan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,darrīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,rūdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,rēxtan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,burdan|kāmag ō ham burdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,ǰūdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,bē kirdan|kirdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,kirdan|nišāstag gird kirdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,windādan,3,0.004431314623338257
GBd-DH_mptf.conllu,transitive,griftan|pad zanīh griftan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,kirdan|nišānīdīg kirdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,rīdan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,parwārdan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,āšnūdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,wardēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,kirrēnēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,wurrawistan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,frāyīdārīh kirdan|kirdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,rāmēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,šnāyēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,abesīhēnīdan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,paristīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,tarmenīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,winastan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,sāxtan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,bē zadan|zadan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,abaxšēnīdan|margīh abaxšēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,stadan,4,0.005908419497784343
GBd-DH_mptf.conllu,transitive,wiyābānēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,nigerīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,wišuftan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,wišādan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,ābādānēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,abaxšēnīdan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,afsārdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,frēstīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,sōxtan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,haxtan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,frēftan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,wišōbēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,nizārēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,wināstan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,pursīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,kirdan|passox kirdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,srāyēnīdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,dāštan|pad nihān dāštan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,bōxtan,2,0.0029542097488921715
GBd-DH_mptf.conllu,transitive,drūdan,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,dōxtan1,1,0.0014771048744460858
GBd-DH_mptf.conllu,transitive,yaštan,1,0.0014771048744460858
GBd-DH_mptf.conllu,intransitive,uzīdan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,būdan,84,0.24277456647398843
GBd-DH_mptf.conllu,intransitive,ēstādan,18,0.05202312138728324
GBd-DH_mptf.conllu,intransitive,āxistan,2,0.005780346820809248
GBd-DH_mptf.conllu,intransitive,madan1,64,0.18497109826589594
GBd-DH_mptf.conllu,intransitive,sahistan,2,0.005780346820809248
GBd-DH_mptf.conllu,intransitive,ōbastan,10,0.028901734104046242
GBd-DH_mptf.conllu,intransitive,hanǰīdan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,nibastan,2,0.005780346820809248
GBd-DH_mptf.conllu,intransitive,rasīdan,2,0.005780346820809248
GBd-DH_mptf.conllu,intransitive,būdan|frāz būdan,3,0.008670520231213872
GBd-DH_mptf.conllu,intransitive,dahīhistan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,sayistan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,rustan,9,0.02601156069364162
GBd-DH_mptf.conllu,intransitive,pādan2,5,0.014450867052023121
GBd-DH_mptf.conllu,intransitive,abar pādan|pādan2,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,dwāristan,16,0.046242774566473986
GBd-DH_mptf.conllu,intransitive,āmadan,18,0.05202312138728324
GBd-DH_mptf.conllu,intransitive,rāmīhistan,2,0.005780346820809248
GBd-DH_mptf.conllu,intransitive,ǰastan,16,0.046242774566473986
GBd-DH_mptf.conllu,intransitive,sazistan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,āxēzistan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,hambūsīdan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,pargūdan,2,0.005780346820809248
GBd-DH_mptf.conllu,intransitive,hōšīdan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,šudan,24,0.06936416184971098
GBd-DH_mptf.conllu,intransitive,widardan,4,0.011560693641618497
GBd-DH_mptf.conllu,intransitive,zīwistan,4,0.011560693641618497
GBd-DH_mptf.conllu,intransitive,andar dwāristan|dwāristan,1,0.002890173410404624
GBd-DH_mptf.conllu,intransitive,raftan1,6,0.017341040462427744
